Day; Zone
28;311
28;14
28;386
28;199
28;174
28;255
28;456
28;372
28;27
28;344
28;410
28;425
28;331
28;131
28;230
28;73
28;225
28;339
28;286
28;171
28;9
28;174
28;637
28;81
28;632
28;105
28;336
28;17
28;267
28;236
28;214
28;122
28;133
28;260
28;198
28;46
28;442
28;173
28;97
28;70
28;253
28;602
28;648
28;455
28;186
28;306
28;633
28;60
28;632
28;651
28;444
28;235
28;338
28;315
28;230
28;56
28;340
28;38
28;341
28;31
28;9
28;282
28;330
28;78
28;447
28;414
28;468
28;132
28;456
28;134
28;376
28;246
28;96
28;374
28;390
28;452
28;188
28;395
28;617
28;462
28;179
28;29
28;67
28;21
28;335
28;625
28;482
28;246
28;67
28;220
28;13
28;126
28;279
28;622
28;156
28;295
28;82
28;283
28;81
28;14
28;54
28;55
28;102
28;444
28;124
28;100
28;281
28;105
28;35
28;395
28;283
28;205
28;152
28;275
28;416
28;59
28;219
28;337
28;295
28;54
28;154
28;34
28;92
28;457
28;446
28;604
28;53
28;100
28;164
28;615
28;133
28;9
28;79
28;440
28;220
28;292
28;27
28;107
28;389
28;189
28;338
28;40
28;297
28;63
28;53
28;608
28;367
28;167
28;82
28;353
28;157
28;45
28;195
28;72
28;199
28;442
28;41
28;268
28;236
28;77
28;320
28;150
28;280
28;385
28;362
28;278
28;86
28;461
28;222
28;298
28;205
28;223
28;352
28;331
28;428
28;318
28;648
28;419
28;145
28;175
28;367
28;152
28;60
28;59
28;448
28;220
28;340
28;360
28;11
28;283
28;340
28;616
28;460
28;448
28;468
28;260
28;315
28;391
28;216
28;158
28;134
28;130
28;19
28;29
28;349
28;631
28;208
28;374
28;345
28;87
28;426
28;45
28;265
28;217
28;374
28;332
28;111
28;304
28;234
28;277
28;14
28;218
28;327
28;427
28;636
28;341
28;361
28;456
28;284
28;94
28;608
28;258
28;178
28;12
28;129
28;336
28;185
28;2
28;74
28;422
28;231
28;160
28;363
28;376
28;40
28;193
28;282
28;338
28;58
28;118
28;341
28;190
28;96
28;156
28;467
28;100
28;42
28;631
28;361
28;93
28;328
28;29
28;216
28;32
28;39
28;442
28;457
28;387
28;123
28;106
28;311
28;397
28;36
28;303
28;169
28;469
28;68
28;305
28;32
28;139
28;224
28;466
28;215
28;420
28;8
28;606
28;605
28;397
28;438
28;94
28;221
28;282
28;202
28;5
28;128
28;363
28;103
28;139
28;84
28;459
28;157
28;104
28;71
28;134
28;461
28;42
28;87
28;601
28;146
28;432
28;363
28;229
28;272
28;103
28;412
28;334
28;607
28;265
28;471
28;162
28;133
28;204
28;341
28;335
28;59
28;130
28;426
28;324
28;265
28;214
28;125
28;452
28;142
28;13
28;138
28;100
28;1
28;204
28;160
28;197
28;50
28;105
28;406
28;257
28;132
28;401
28;208
28;353
28;297
28;32
28;58
28;120
28;402
28;463
28;80
28;185
28;236
28;330
28;271
28;3
28;319
28;377
28;8
28;451
28;318
28;198
28;292
28;112
28;246
28;379
28;347
28;208
28;467
28;373
28;186
28;302
28;431
28;123
28;315
28;87
28;13
28;183
28;7
28;292
28;34
28;23
28;156
28;50
28;229
28;201
28;103
28;636
28;31
28;314
28;129
28;430
28;154
28;167
28;406
28;331
28;280
28;103
28;377
28;401
28;103
28;236
28;445
28;19
28;463
28;467
28;95
28;44
28;448
28;254
28;446
28;99
28;67
28;152
28;17
28;13
28;114
28;624
28;214
28;295
28;156
28;61
28;96
28;390
28;461
28;215
28;9
28;400
28;175
28;173
28;438
28;366
28;114
28;140
28;608
28;367
28;282
28;415
28;372
28;302
28;68
28;437
28;327
28;341
28;329
28;210
28;411
28;375
28;82
28;68
28;414
28;286
28;152
28;4
28;169
28;68
28;462
28;624
28;7
28;74
28;224
28;335
28;157
28;192
28;121
28;117
28;151
28;267
28;373
28;348
28;218
28;65
28;319
28;602
28;258
28;45
28;126
28;91
28;635
28;165
28;294
28;227
28;9
28;281
28;626
28;152
28;448
28;252
28;308
28;9
28;207
28;91
28;623
28;392
28;5
28;169
28;611
28;121
28;611
28;194
28;61
28;1
28;432
28;171
28;160
28;445
28;220
28;620
28;268
28;429
28;360
28;218
28;145
28;47
28;425
28;94
28;167
28;442
28;246
28;462
28;31
28;84
28;452
28;71
28;125
28;383
28;452
28;622
28;459
28;293
28;86
28;374
28;435
28;310
28;152
28;624
28;46
28;628
28;380
28;164
28;83
28;416
28;115
28;62
28;43
28;355
28;36
28;186
28;188
28;318
28;393
28;370
28;30
28;448
28;447
28;615
28;306
28;179
28;92
28;59
28;32
28;443
28;77
28;400
28;10
28;252
28;265
28;362
28;169
28;612
28;207
28;71
28;466
28;104
28;613
28;336
28;395
28;441
28;226
28;410
28;48
28;104
28;51
28;87
28;369
28;198
28;170
28;38
28;32
28;23
28;121
28;42
28;170
28;386
28;219
28;36
28;393
28;47
28;112
28;314
28;424
28;465
28;139
28;79
28;223
28;181
28;292
28;305
28;115
28;357
28;176
28;190
28;342
28;199
28;9
28;632
28;230
28;434
28;176
28;373
28;222
28;212
28;412
28;442
28;420
28;4
28;189
28;435
28;265
28;350
28;350
28;211
28;143
28;185
28;160
28;225
28;295
28;138
28;136
28;52
28;280
28;624
28;42
28;458
28;301
28;16
28;258
28;336
28;97
28;104
28;151
28;462
28;123
28;230
28;165
28;169
28;265
28;216
28;620
28;286
28;368
28;460
28;255
28;102
28;441
28;327
28;258
28;282
28;311
28;135
28;91
28;132
28;305
28;160
28;52
28;265
28;111
28;97
28;152
28;651
28;397
28;126
28;2
28;9
28;350
28;398
28;117
28;324
28;131
28;608
28;164
28;359
28;410
28;156
28;245
28;446
28;342
28;212
28;207
28;242
28;50
28;340
28;444
28;624
28;210
28;222
28;176
28;66
28;180
28;246
28;424
28;21
28;28
28;157
28;178
28;204
28;170
28;82
28;342
28;425
28;154
28;204
28;100
28;163
28;310
28;20
28;466
28;130
28;138
28;334
28;277
28;20
28;121
28;445
28;234
28;22
28;304
28;126
28;223
28;177
28;34
28;431
28;125
28;81
28;213
28;200
28;2
28;455
28;101
28;137
28;123
28;452
28;318
28;38
28;185
28;338
28;3
28;215
28;427
28;51
28;111
28;145
28;376
28;346
28;358
28;188
28;443
28;179
28;106
28;223
28;158
28;328
28;41
28;55
28;128
28;286
28;165
28;54
28;462
28;24
28;337
28;54
28;229
28;304
28;318
28;312
28;617
28;187
28;402
28;341
28;187
28;47
28;622
28;32
28;267
28;201
28;374
28;363
28;444
28;20
28;1
28;202
28;363
28;377
28;401
28;48
28;120
28;283
28;15
28;278
28;75
28;435
28;69
28;466
28;265
28;168
28;631
28;123
28;604
28;60
28;218
28;120
28;247
28;610
28;82
28;190
28;450
28;626
28;449
28;199
28;218
28;170
28;610
28;186
28;306
28;59
28;56
28;101
28;426
28;206
28;305
28;414
28;181
28;452
28;601
28;119
28;25
28;139
28;342
28;604
28;363
28;92
28;227
28;244
28;417
28;321
28;138
28;222
28;171
28;110
28;197
28;447
28;62
28;169
28;235
28;86
28;234
28;410
28;422
28;336
28;406
28;211
28;246
28;323
28;468
28;152
28;294
28;185
28;446
28;71
28;188
28;54
28;443
28;205
28;10
28;633
28;282
28;214
28;347
28;624
28;224
28;366
28;21
28;430
28;417
28;167
28;436
28;278
28;35
28;466
28;651
28;363
28;124
28;58
28;411
28;360
28;81
28;374
28;613
28;34
28;45
28;156
28;356
28;104
28;153
28;375
28;305
28;91
28;426
28;368
28;5
28;179
28;17
28;196
28;221
28;214
28;444
28;426
28;202
28;103
28;337
28;636
28;305
28;389
28;193
28;306
28;112
28;175
28;180
28;11
28;627
28;278
28;263
28;412
28;135
28;129
28;439
28;24
28;110
28;613
28;373
28;336
28;37
28;370
28;458
28;209
28;305
28;26
28;184
28;83
28;277
28;77
28;187
28;113
28;651
28;192
28;101
28;432
28;341
28;610
28;186
28;320
28;63
28;290
28;7
28;45
28;186
28;273
28;266
28;3
28;357
28;178
28;158
28;51
28;242
28;90
28;379
28;465
28;20
28;155
28;281
28;153
28;426
28;183
28;452
28;305
28;246
28;214
28;431
28;224
28;347
28;405
28;120
28;357
28;373
28;347
28;103
28;623
28;50
28;230
28;223
28;37
28;614
28;216
28;40
28;335
28;150
28;319
28;441
28;168
28;274
28;242
28;29
28;123
28;49
28;604
28;172
28;311
28;59
28;245
28;271
28;435
28;330
28;406
28;373
28;322
28;450
28;267
28;155
28;304
28;438
28;193
28;416
28;167
28;631
28;236
28;210
28;309
28;391
28;398
28;172
28;16
28;331
28;53
28;246
28;426
28;317
28;71
28;323
28;141
28;23
28;252
28;120
28;49
28;315
28;125
28;282
28;323
28;77
28;325
28;246
28;314
28;39
28;218
28;229
28;8
28;226
28;612
28;57
28;52
28;58
28;310
28;112
28;445
28;258
28;322
28;274
28;422
28;10
28;130
28;13
28;171
28;471
28;360
28;442
28;127
28;279
28;14
28;128
28;300
28;234
28;446
28;181
28;206
28;123
28;29
28;279
28;214
28;105
28;343
28;200
28;51
29;294
29;636
29;610
29;629
29;291
29;43
29;651
29;337
29;332
29;394
29;120
29;165
29;82
29;167
29;25
29;178
29;151
29;30
29;116
29;614
29;213
29;322
29;33
29;624
29;359
29;604
29;4
29;309
29;56
29;372
29;77
29;425
29;108
29;304
29;36
29;68
29;387
29;604
29;81
29;55
29;78
29;292
29;46
29;83
29;260
29;19
29;347
29;469
29;44
29;170
29;204
29;279
29;122
29;172
29;459
29;404
29;300
29;632
29;602
29;4
29;258
29;304
29;96
29;602
29;303
29;8
29;231
29;126
29;354
29;327
29;221
29;463
29;197
29;424
29;282
29;402
29;139
29;9
29;389
29;461
29;229
29;216
29;414
29;263
29;27
29;400
29;369
29;46
29;254
29;390
29;128
29;361
29;11
29;312
29;613
29;87
29;376
29;87
29;308
29;160
29;360
29;6
29;2
29;312
29;77
29;219
29;172
29;302
29;217
29;127
29;224
29;181
29;165
29;285
29;446
29;116
29;603
29;41
29;175
29;281
29;129
29;257
29;289
29;299
29;35
29;294
29;78
29;293
29;387
29;56
29;406
29;40
29;373
29;400
29;401
29;146
29;402
29;68
29;438
29;31
29;278
29;242
29;606
29;419
29;322
29;414
29;56
29;21
29;102
29;623
29;111
29;2
29;39
29;348
29;627
29;115
29;117
29;165
29;82
29;358
29;112
29;608
29;135
29;227
29;49
29;167
29;78
29;221
29;111
29;47
29;374
29;173
29;154
29;426
29;396
29;450
29;95
29;296
29;322
29;369
29;462
29;127
29;309
29;242
29;297
29;144
29;329
29;22
29;34
29;635
29;74
29;114
29;30
29;359
29;379
29;199
29;362
29;67
29;420
29;422
29;351
29;388
29;286
29;420
29;186
29;1
29;82
29;196
29;173
29;170
29;145
29;297
29;110
29;138
29;54
29;54
29;289
29;34
29;231
29;615
29;387
29;168
29;462
29;396
29;173
29;266
29;279
29;21
29;609
29;100
29;433
29;170
29;230
29;152
29;14
29;374
29;343
29;600
29;332
29;59
29;444
29;83
29;270
29;140
29;87
29;154
29;452
29;427
29;284
29;422
29;444
29;152
29;405
29;467
29;63
29;461
29;414
29;610
29;32
29;633
29;159
29;337
29;72
29;104
29;27
29;135
29;433
29;194
29;245
29;49
29;40
29;205
29;255
29;113
29;247
29;277
29;393
29;32
29;437
29;142
29;31
29;246
29;382
29;346
29;362
29;229
29;459
29;82
29;141
29;459
29;10
29;296
29;52
29;78
29;386
29;254
29;62
29;612
29;602
29;200
29;63
29;170
29;106
29;202
29;123
29;257
29;368
29;58
29;23
29;437
29;186
29;471
29;277
29;41
29;136
29;87
29;221
29;230
29;434
29;57
29;52
29;10
29;134
29;14
29;246
29;416
29;53
29;276
29;361
29;636
29;62
29;384
29;387
29;26
29;445
29;344
29;628
29;414
29;372
29;362
29;88
29;67
29;632
29;72
29;76
29;152
29;434
29;607
29;81
29;189
29;159
29;362
29;347
29;26
29;11
29;636
29;416
29;17
29;446
29;208
29;200
29;29
29;260
29;1
29;417
29;602
29;304
29;223
29;189
29;425
29;604
29;59
29;50
29;91
29;463
29;329
29;458
29;104
29;73
29;462
29;32
29;381
29;173
29;357
29;622
29;375
29;313
29;142
29;294
29;48
29;97
29;66
29;344
29;451
29;337
29;106
29;28
29;199
29;157
29;108
29;158
29;112
29;441
29;387
29;320
29;138
29;246
29;70
29;265
29;345
29;306
29;102
29;99
29;448
29;118
29;136
29;435
29;268
29;422
29;125
29;382
29;270
29;293
29;338
29;64
29;165
29;386
29;265
29;415
29;348
29;189
29;466
29;278
29;462
29;426
29;482
29;140
29;128
29;138
29;446
29;157
29;130
29;424
29;336
29;59
29;622
29;95
29;366
29;273
29;283
29;361
29;174
29;482
29;284
29;446
29;459
29;73
29;145
29;327
29;448
29;113
29;323
29;633
29;621
29;217
29;311
29;184
29;11
29;202
29;252
29;434
29;71
29;255
29;610
29;173
29;136
29;57
29;59
29;607
29;144
29;414
29;32
29;32
29;348
29;372
29;359
29;273
29;68
29;313
29;52
29;44
29;30
29;346
29;48
29;24
29;482
29;176
29;156
29;92
29;285
29;607
29;252
29;179
29;343
29;307
29;391
29;439
29;255
29;39
29;444
29;352
29;311
29;76
29;284
29;327
29;352
29;136
29;380
29;297
29;282
29;425
29;247
29;173
29;36
29;67
29;49
29;625
29;3
29;237
29;68
29;374
29;607
29;260
29;118
29;302
29;365
29;281
29;50
29;46
29;101
29;601
29;92
29;226
29;283
29;620
29;428
29;427
29;59
29;359
29;604
29;444
29;188
29;635
29;51
29;79
29;165
29;332
29;118
29;108
29;602
29;214
29;332
29;294
29;462
29;27
29;55
29;138
29;37
29;385
29;609
29;306
29;199
29;96
29;176
29;27
29;154
29;467
29;64
29;204
29;62
29;54
29;277
29;170
29;49
29;271
29;80
29;281
29;125
29;50
29;298
29;321
29;290
29;5
29;186
29;354
29;324
29;17
29;295
29;371
29;109
29;205
29;165
29;188
29;190
29;402
29;252
29;257
29;237
29;242
29;448
29;20
29;47
29;179
29;616
29;311
29;15
29;174
29;296
29;9
29;73
29;60
29;9
29;336
29;157
29;627
29;169
29;429
29;12
29;42
29;52
29;439
29;169
29;237
29;171
29;2
29;465
29;86
29;427
29;40
29;439
29;202
29;336
29;23
29;159
29;198
29;46
29;414
29;284
29;309
29;174
29;407
29;409
29;221
29;99
29;29
29;175
29;246
29;283
29;76
29;282
29;257
29;600
29;605
29;140
29;100
29;134
29;353
29;426
29;102
29;614
29;441
29;246
29;56
29;374
29;39
29;257
29;105
29;35
29;23
29;447
29;149
29;88
29;297
29;146
29;202
29;100
29;21
29;343
29;131
29;85
29;215
29;414
29;275
29;19
29;336
29;94
29;78
29;19
29;63
29;457
29;291
29;91
29;150
29;181
29;57
29;114
29;13
29;155
29;446
29;351
29;399
29;363
29;306
29;114
29;186
29;443
29;108
29;365
29;173
29;237
29;446
29;234
29;454
29;22
29;37
29;406
29;109
29;428
29;368
29;1
29;167
29;145
29;222
29;143
29;16
29;635
29;140
29;463
29;611
29;65
29;181
29;258
29;66
29;96
29;622
29;247
29;429
29;457
29;319
29;298
29;452
29;347
29;441
29;126
29;195
29;462
29;146
29;355
29;288
29;349
29;381
29;312
29;190
29;109
29;397
29;56
29;448
29;40
29;334
29;10
29;393
29;446
29;66
29;3
29;453
29;348
29;390
29;626
29;59
29;254
29;605
29;42
29;118
29;312
29;414
29;288
29;427
29;173
29;123
29;80
29;459
29;32
29;140
29;245
29;165
29;302
29;372
29;626
29;149
29;317
29;332
29;453
29;281
29;12
29;152
29;184
29;144
29;169
29;337
29;412
29;60
29;173
29;394
29;26
29;345
29;61
29;457
29;623
29;407
29;103
29;123
29;277
29;258
29;69
29;308
29;275
29;335
29;81
29;311
29;620
29;319
29;332
29;296
29;442
29;71
29;199
29;459
29;457
29;62
29;219
29;431
29;101
29;35
29;179
29;363
29;321
29;614
29;179
29;33
29;279
29;179
29;442
29;360
29;648
29;75
29;448
29;319
29;438
29;277
29;437
29;112
29;604
29;617
29;59
29;181
29;168
29;8
29;422
29;70
29;367
29;130
29;91
29;428
29;195
29;297
29;403
29;648
29;446
29;146
29;273
29;48
29;53
29;375
29;22
29;199
29;404
29;401
29;2
29;222
29;414
29;59
29;162
29;8
29;333
29;122
29;278
29;180
29;616
29;610
29;265
29;309
29;149
29;106
29;173
29;416
29;367
29;402
29;389
29;101
29;143
29;447
29;74
29;181
29;191
29;254
29;183
29;190
29;412
29;210
29;104
29;108
29;450
29;86
29;282
29;280
29;605
29;87
29;363
29;302
29;132
29;348
29;632
29;245
29;430
29;91
29;18
29;359
29;176
29;8
29;168
29;607
29;49
29;52
29;317
29;31
29;448
29;300
29;636
29;625
29;224
29;392
29;305
29;328
29;145
29;136
29;217
29;385
29;171
29;235
29;194
29;135
29;117
29;118
29;134
29;437
29;142
29;346
29;104
29;424
29;115
29;137
29;327
29;214
29;167
29;50
29;405
29;293
29;170
29;452
29;313
29;47
29;454
29;36
29;283
29;437
29;38
29;374
29;414
29;151
29;426
29;102
29;399
29;114
29;144
29;354
29;428
29;36
29;162
29;52
29;467
29;611
29;96
29;291
29;156
29;237
29;59
29;118
29;609
29;8
29;135
29;355
29;99
29;448
29;462
29;154
29;123
29;122
29;374
29;395
29;30
29;218
29;428
29;385
29;52
29;452
29;395
29;401
29;345
29;252
29;455
29;277
29;90
29;425
29;144
29;367
29;41
29;273
29;121
29;165
29;21
29;74
29;383
29;334
29;404
29;196
29;440
29;383
29;386
29;198
29;87
29;37
29;70
29;162
29;324
29;281
29;9
29;345
29;217
29;280
29;309
29;282
29;123
29;329
29;371
29;216
29;314
29;165
29;455
29;214
29;140
29;52
29;448
29;471
29;385
29;274
29;176
29;125
29;94
29;159
29;327
29;41
29;172
29;156
29;354
29;236
29;315
29;313
29;632
29;164
29;386
29;63
29;201
29;174
29;341
29;369
29;449
29;88
29;342
29;135
29;216
29;193
29;438
29;367
29;264
29;156
29;450
29;315
29;109
29;605
29;307
29;110
29;435
29;410
29;635
29;59
29;629
29;333
29;4
29;99
29;6
29;225
29;426
29;439
29;377
29;214
29;182
29;193
29;181
29;78
29;165
29;81
29;159
29;200
29;442
29;601
29;150
29;27
29;346
29;274
29;111
29;56
29;247
29;224
29;154
29;159
29;79
29;427
29;217
29;252
29;425
29;17
29;67
29;68
29;426
29;428
29;371
29;272
29;299
29;111
29;188
29;310
29;629
29;612
29;453
29;119
29;616
29;340
29;342
29;608
29;325
29;189
29;297
29;175
29;125
29;602
29;81
29;165
29;255
29;76
29;123
29;403
29;436
29;309
29;34
29;609
29;156
29;246
29;338
29;216
29;9
29;190
29;196
29;257
29;459
29;129
29;234
29;322
29;145
29;605
29;97
29;201
29;290
29;215
29;292
29;80
29;465
29;167
29;214
29;296
29;210
29;296
29;628
29;51
29;141
29;377
29;416
29;9
29;313
29;426
29;224
29;34
29;226
29;395
29;390
29;55
29;446
29;319
29;82
29;110
29;414
29;29
29;426
29;116
29;245
29;205
29;119
29;247
29;468
29;339
29;373
29;407
29;9
29;316
29;176
29;127
29;189
29;328
29;466
29;140
29;623
29;410
29;190
29;293
29;49
29;221
29;152
29;432
29;291
29;465
29;181
29;449
29;295
29;138
29;44
29;112
29;52
29;306
29;186
29;12
29;348
29;16
29;648
29;345
29;357
29;468
29;276
29;605
29;92
29;185
29;283
29;79
29;322
29;182
29;42
29;86
29;301
29;209
29;158
29;1
29;99
29;155
29;14
29;332
29;425
29;99
29;230
29;381
29;137
29;621
29;430
29;255
29;482
29;623
29;96
29;443
29;223
29;615
29;306
29;370
29;428
29;260
29;93
29;159
29;180
29;45
29;3
29;30
29;12
29;113
29;332
29;95
29;67
29;281
29;162
29;149
29;438
29;68
29;29
29;176
29;388
29;102
29;174
29;425
29;612
29;73
29;636
29;610
29;277
29;629
29;320
29;76
29;414
29;279
29;352
29;426
29;59
29;129
29;284
29;34
29;179
29;68
29;18
29;135
29;155
29;466
29;359
29;82
29;467
29;610
29;265
29;23
29;17
29;431
29;111
29;120
29;467
29;383
29;424
29;271
29;419
29;257
29;9
29;285
29;463
29;218
29;388
29;192
29;279
29;292
29;17
29;343
29;130
29;20
29;330
29;66
29;177
29;356
29;130
29;192
29;136
29;38
29;54
29;40
29;393
29;275
29;212
29;448
29;252
29;23
29;363
29;381
29;6
29;55
29;143
29;178
29;198
29;350
29;330
29;165
29;334
29;416
29;33
29;184
29;165
29;158
29;441
29;156
29;288
29;346
29;91
29;52
29;144
29;45
29;156
29;612
29;99
29;188
29;218
29;195
29;322
29;469
29;111
29;234
29;284
29;626
29;424
29;94
29;68
29;113
29;80
29;125
29;165
29;407
29;414
29;120
29;357
29;152
29;267
29;462
29;616
29;214
29;385
29;60
29;385
29;62
29;29
29;428
29;35
29;279
29;182
29;120
29;307
29;436
29;427
29;59
29;42
29;140
29;346
29;282
29;86
29;186
29;160
29;340
29;384
29;311
29;172
29;411
29;88
29;184
29;38
29;133
29;207
29;54
29;18
29;300
29;292
29;134
29;395
29;338
29;457
29;283
29;129
29;273
29;270
29;613
29;45
29;139
29;317
29;255
29;130
29;158
29;220
29;60
29;359
29;443
29;88
29;28
29;152
29;294
29;218
29;91
29;129
29;622
29;461
29;220
29;409
29;39
29;110
29;405
29;190
29;213
29;392
29;286
29;632
29;1
29;459
29;456
29;461
29;431
29;304
29;52
29;216
29;180
29;39
29;82
29;651
29;40
29;102
29;609
29;441
29;259
29;124
29;309
29;68
29;34
29;333
29;170
29;205
29;9
29;268
29;86
29;123
29;152
29;384
29;180
29;410
29;180
29;56
29;71
29;43
29;26
29;104
29;611
29;298
29;49
29;211
29;338
29;121
29;288
29;101
29;12
29;254
29;141
29;224
29;156
29;319
29;323
29;220
29;168
29;349
29;237
29;180
29;613
29;197
29;80
29;170
29;217
29;105
29;417
29;246
29;381
29;648
29;20
29;283
29;77
29;466
29;613
29;328
29;433
29;449
29;227
29;118
29;246
29;450
29;268
29;311
29;158
29;296
29;339
29;2
29;317
29;138
29;295
29;322
29;300
29;304
29;200
29;258
29;103
29;165
29;65
29;462
29;154
29;482
29;100
29;136
29;48
29;120
29;278
29;42
29;336
29;166
29;158
29;446
29;433
29;229
29;359
29;296
29;90
29;324
29;218
29;311
29;52
29;120
29;355
29;158
29;209
29;403
29;73
29;482
29;22
29;88
29;43
29;18
29;128
29;165
29;36
29;138
29;11
29;611
29;247
29;210
29;165
29;313
29;435
29;268
29;437
29;55
29;407
29;402
29;360
29;51
29;183
29;416
29;408
29;189
29;138
29;205
29;615
29;460
29;173
29;168
29;463
29;336
29;254
29;120
29;204
29;231
29;336
29;165
29;135
29;28
29;301
29;134
29;425
29;83
29;225
29;461
29;152
29;73
29;227
29;123
29;33
29;95
29;76
29;145
29;393
29;280
29;102
29;625
29;430
29;171
29;409
29;345
29;445
29;200
29;337
29;97
29;65
29;166
29;375
29;280
29;323
29;52
29;314
29;247
29;405
29;305
29;383
29;116
29;353
29;117
29;283
29;13
29;394
29;222
29;130
29;602
29;170
29;302
29;123
29;439
29;60
29;604
29;123
29;340
29;225
29;611
29;118
29;109
29;359
29;399
29;425
29;59
29;628
29;162
29;222
29;315
29;601
29;651
29;113
29;415
29;156
29;231
29;332
29;207
29;329
29;278
29;351
29;336
29;80
29;84
29;402
29;96
29;27
29;266
29;149
29;217
29;631
29;628
29;648
29;306
29;33
29;104
29;133
29;349
29;175
29;190
29;469
29;294
29;311
29;138
29;179
29;71
29;445
29;63
29;416
29;430
29;624
29;298
29;304
29;382
29;112
29;111
29;293
29;275
29;57
29;17
29;355
29;320
29;194
29;322
29;48
29;28
29;465
29;372
29;182
29;154
29;79
29;602
29;403
29;349
29;158
29;144
29;62
29;180
29;97
29;395
29;123
29;222
29;352
29;131
29;250
29;297
29;143
29;46
29;172
29;68
29;370
29;118
29;83
29;285
29;201
29;610
29;201
29;336
29;75
29;156
29;272
29;218
29;160
29;308
29;69
29;103
29;120
29;54
29;351
29;254
29;252
29;181
29;136
29;103
29;218
29;75
29;420
29;103
29;65
29;135
29;93
29;622
29;186
29;18
29;280
29;300
29;179
29;322
29;108
29;162
29;157
29;184
29;622
29;47
29;79
29;341
29;291
29;336
29;35
29;164
29;157
29;623
29;214
29;186
29;204
29;159
29;54
29;342
29;462
29;229
29;6
29;256
29;373
29;140
29;138
29;9
29;132
29;636
29;237
29;302
29;255
29;405
29;67
29;265
29;389
29;469
29;374
29;327
29;265
29;265
29;76
29;278
29;280
29;195
29;273
29;272
29;166
29;278
29;153
29;185
29;156
29;376
29;425
29;354
29;189
29;51
29;221
29;422
29;450
29;360
29;246
29;93
29;204
29;454
29;237
29;267
29;265
29;129
29;355
29;108
29;15
29;53
29;146
29;312
29;208
29;143
29;277
29;139
29;227
29;57
29;44
29;208
29;90
29;71
29;440
29;467
29;468
29;16
29;59
29;258
29;156
29;270
29;86
29;55
29;127
29;53
29;435
29;91
29;330
29;434
29;173
29;373
29;172
29;631
29;103
29;265
29;210
29;305
29;279
29;237
29;87
29;18
29;134
29;151
29;612
29;207
29;144
29;424
29;416
29;86
29;141
29;439
29;126
29;468
29;428
29;631
29;143
29;343
29;304
29;195
29;318
29;405
29;359
29;324
29;279
29;422
29;437
29;200
29;399
29;81
29;225
29;330
29;482
29;375
29;169
29;218
29;117
29;437
29;53
29;66
29;163
29;356
29;202
29;121
29;246
29;446
29;44
29;307
29;121
29;167
29;446
29;383
29;86
29;92
29;347
29;206
29;293
29;119
29;378
29;345
29;401
29;52
29;387
29;140
29;123
29;263
29;621
29;626
29;139
29;200
29;220
29;24
29;152
29;201
29;132
29;75
29;49
29;395
29;379
29;109
29;221
29;139
29;26
29;383
29;320
29;164
29;610
29;160
29;279
29;354
29;404
29;258
29;292
29;221
29;310
29;603
29;177
29;281
29;260
29;236
29;131
29;628
29;605
29;607
29;67
29;366
29;193
29;328
29;149
29;315
29;29
29;6
29;212
29;355
29;338
29;343
29;322
29;14
29;268
29;211
29;126
29;389
29;218
29;183
29;93
29;145
29;367
29;200
29;95
29;256
29;383
29;600
29;133
29;262
29;291
29;265
29;149
29;292
29;56
29;25
29;84
29;442
29;2
29;71
29;59
29;158
29;426
29;422
29;427
29;322
29;29
29;605
29;31
29;176
29;285
29;94
29;110
29;292
29;113
29;129
29;349
29;46
29;342
29;125
29;367
29;314
29;293
29;219
29;277
29;130
29;388
29;173
29;408
29;59
29;370
29;281
29;303
29;265
29;172
29;422
29;465
29;88
29;236
29;290
29;607
29;213
29;122
29;266
29;296
29;122
29;632
29;74
29;463
29;624
29;323
29;70
29;146
29;18
29;395
29;16
29;32
29;164
29;29
29;216
29;204
29;318
29;167
29;467
29;327
29;346
29;112
29;340
29;93
29;222
29;265
29;465
29;219
29;32
29;24
29;387
29;114
29;109
29;116
29;135
29;199
29;245
29;73
29;234
29;393
29;347
29;172
29;420
29;373
29;311
29;389
29;55
29;109
29;388
29;11
29;234
29;172
29;189
29;53
29;156
29;236
29;73
29;329
29;76
29;234
29;114
29;36
29;315
29;321
29;611
29;389
29;103
29;156
29;46
29;169
29;204
29;422
29;54
29;407
29;276
29;88
29;394
29;41
29;247
29;380
29;35
29;383
29;255
29;120
29;635
29;203
29;159
29;272
29;309
29;610
29;359
29;256
29;450
29;210
29;108
29;165
29;333
29;462
29;427
29;109
29;392
29;445
29;44
29;33
29;388
29;185
29;174
29;170
29;163
29;124
29;462
29;607
29;99
29;360
29;84
29;202
29;246
29;284
29;113
29;313
29;323
29;39
29;288
29;38
29;186
29;16
29;633
29;400
29;105
29;9
29;206
29;298
29;159
29;177
29;460
29;341
29;132
29;463
29;629
29;285
29;447
29;11
29;600
29;651
29;398
29;5
29;126
29;35
29;219
29;410
29;49
29;16
29;186
29;145
29;265
29;411
29;393
29;131
29;273
29;306
29;375
29;172
29;436
29;387
29;41
29;234
29;104
29;274
29;370
29;218
29;145
29;340
29;250
29;369
29;74
29;67
29;450
29;144
29;270
29;426
29;90
29;467
29;221
29;116
29;22
29;611
29;216
29;357
29;245
29;302
29;222
29;222
29;9
29;338
29;264
29;465
29;118
29;437
29;124
29;174
29;62
29;16
29;440
29;615
29;651
